序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3256,300335,迪森股份,5.01,0.8,0.04,97885.0,48760070.0,1.41,5.02,4.95,4.98,4.97,1.13,2.54,27.71,1.24,2389832064.0,1927589178.0,-0.2,0.0,-7.22,3.94
3257,301188,力诺药包,16.3,0.8,0.13,36691.0,59903316.92,2.47,16.57,16.17,16.19,16.17,1.62,1.58,40.32,2.61,3788944601.0,3788944601.0,0.18,-0.18,4.42,8.52
3258,605058,澳弘电子,22.57,0.8,0.18,45257.0,102010830.0,2.23,22.8,22.3,22.4,22.39,0.66,3.17,24.09,1.92,3225793552.0,3225793552.0,0.09,0.13,11.02,13.82
3259,605066,天正电气,6.27,0.8,0.05,126851.0,79188167.0,1.45,6.29,6.2,6.21,6.22,1.16,2.52,22.97,1.78,3180981045.0,3150255694.0,0.0,-0.16,5.56,4.15
3260,002579,中京电子,8.81,0.8,0.07,371592.0,325020629.57,2.63,8.86,8.63,8.76,8.74,1.0,6.39,-43.22,2.25,5397170042.0,5126391380.0,-0.11,-0.23,1.38,11.52
3261,688203,海正生材,10.07,0.8,0.08,9334.0,9339009.0,1.9,10.09,9.9,9.99,9.99,1.04,0.79,45.76,1.36,2040968145.0,1185520023.0,0.0,0.1,-3.08,3.39
3262,603228,景旺电子,32.73,0.8,0.26,348107.0,1121465711.0,3.3,32.75,31.68,32.18,32.47,0.77,3.78,25.31,2.82,30521782572.0,30131264577.0,0.03,0.09,23.37,17.56
3263,688057,金达莱,11.34,0.8,0.09,8851.0,10006193.0,1.51,11.36,11.19,11.25,11.25,0.97,0.32,21.73,1.01,3129840000.0,3129840000.0,-0.09,0.09,-6.05,2.16
3264,600390,五矿资本,6.3,0.8,0.05,669175.0,420386986.0,1.44,6.33,6.24,6.26,6.25,0.71,1.49,17.45,0.66,28337812392.0,28337812392.0,0.16,0.16,-28.49,-2.33
3265,300701,森霸传感,10.08,0.8,0.08,81437.0,81600215.5,2.0,10.1,9.9,10.0,10.0,0.75,3.33,57.99,3.04,2849970000.0,2468393424.0,0.1,0.1,-0.59,-1.66
3266,000990,诚志股份,7.59,0.8,0.06,87461.0,66307316.24,1.59,7.64,7.52,7.54,7.53,1.02,0.72,31.67,0.52,9223652891.0,9223646060.0,-0.13,0.0,-10.18,-2.06
3267,688800,瑞可达,65.82,0.8,0.52,75472.0,497960956.0,6.28,67.63,63.53,65.3,65.3,0.71,4.76,73.8,5.14,10427196041.0,10427196041.0,0.0,0.2,52.86,31.35
3268,002832,比音勒芬,19.02,0.79,0.15,93937.0,178291107.65,1.38,19.08,18.82,18.93,18.87,0.99,2.41,10.68,2.13,10854848738.0,7406735762.0,-0.05,0.0,-7.4,-11.16
3269,002792,通宇通讯,15.22,0.79,0.12,146709.0,221936854.82,1.92,15.26,14.97,15.09,15.1,0.94,4.68,115.82,2.86,7951436424.0,4776122419.0,-0.07,-0.07,10.13,2.28
3270,300708,聚灿光电,13.97,0.79,0.11,401102.0,558809016.57,2.74,14.14,13.76,13.86,13.86,0.82,7.97,48.3,3.48,9446679489.0,7031180936.0,0.0,0.07,15.55,11.85
3271,002860,星帅尔,10.16,0.79,0.08,54372.0,54821277.21,1.79,10.17,9.99,10.06,10.08,1.35,1.84,16.19,1.82,3136386747.0,3002642712.0,0.2,0.2,9.25,3.57
3272,002057,中钢天源,7.62,0.79,0.06,108980.0,82629691.75,0.93,7.62,7.55,7.56,7.56,0.93,1.45,27.56,1.87,5779638753.0,5716063798.0,0.13,0.13,-6.96,5.54
3273,603386,骏亚科技,11.45,0.79,0.09,64590.0,73367840.0,2.02,11.45,11.22,11.41,11.36,0.71,1.98,-188.57,2.52,3736393312.0,3736393312.0,0.0,0.09,-13.45,2.97
3274,301529,福赛科技,30.54,0.79,0.24,6988.0,21236947.0,1.35,30.6,30.19,30.3,30.3,1.0,1.64,37.34,2.09,2590928393.0,1301224193.0,0.03,0.07,-16.31,6.19
3275,000636,风华高科,15.29,0.79,0.12,185615.0,284219386.0,1.52,15.45,15.22,15.3,15.17,0.92,1.6,49.97,1.46,17690731996.0,17690731996.0,0.07,0.0,-8.39,6.55
3276,301072,中捷精工,20.39,0.79,0.16,12790.0,25788859.28,2.47,20.39,19.89,20.16,20.23,0.89,1.9,-326.24,2.67,2142067372.0,1368983030.0,0.0,0.05,-13.67,7.66
3277,601138,工业富联,21.72,0.79,0.17,1726219.0,3732243385.0,1.62,21.78,21.43,21.66,21.55,0.67,0.87,21.37,3.0,431327702177.0,431299781009.0,0.05,0.0,-11.85,1.02
3278,301048,金鹰重工,8.97,0.79,0.07,36779.0,32858112.08,1.01,8.97,8.88,8.88,8.9,0.9,0.69,34.25,1.87,4784000598.0,4784000598.0,0.0,0.11,-11.28,-4.27
3279,600643,爱建集团,5.13,0.79,0.04,137403.0,70614017.0,1.96,5.19,5.09,5.1,5.09,1.0,0.86,24.73,0.65,8172966091.0,8158504303.0,-0.19,0.2,-21.08,-0.77
3280,300786,国林科技,14.12,0.79,0.11,78434.0,110217335.0,2.07,14.19,13.9,14.18,14.01,1.08,5.35,-55.15,2.21,2598304211.0,2071424389.0,0.07,0.14,-15.3,1.58
3281,000852,石化机械,6.42,0.78,0.05,218280.0,139498277.27,1.41,6.44,6.35,6.37,6.37,0.78,2.32,54.48,1.99,6138429643.0,6041228853.0,0.0,0.16,5.07,-6.96
3282,002998,优彩资源,6.44,0.78,0.05,29293.0,18792537.0,1.25,6.46,6.38,6.41,6.39,0.73,1.2,16.25,1.27,2102062709.0,1574442345.0,0.0,0.16,3.7,4.38
3283,688119,中钢洛耐,3.87,0.78,0.03,47023.0,18150538.0,1.04,3.88,3.84,3.85,3.84,1.21,0.82,-546.87,1.43,4353750000.0,2211705000.0,0.26,0.0,-12.64,-0.77
3284,688179,阿拉丁,15.53,0.78,0.12,25735.0,39630801.0,2.73,15.58,15.16,15.39,15.41,1.09,0.93,44.52,4.36,4307794035.0,4307794035.0,0.13,0.26,4.23,12.54
3285,603070,万控智造,14.25,0.78,0.11,115228.0,163392486.0,3.75,14.46,13.93,14.2,14.14,1.08,13.44,67.3,2.73,5714250000.0,1221774124.0,0.0,0.07,17.0,8.28
3286,603650,彤程新材,35.06,0.78,0.27,56382.0,197302844.0,1.95,35.38,34.7,35.0,34.79,1.13,0.95,35.92,6.38,21003762681.0,20883540398.0,-0.11,-0.11,-0.6,0.26
3287,603506,南都物业,9.1,0.78,0.07,30247.0,27430526.0,2.21,9.18,8.98,8.98,9.03,0.69,1.61,21.25,1.51,1708777789.0,1708777789.0,0.0,0.11,-5.8,6.93
3288,002375,亚厦股份,3.9,0.78,0.03,107554.0,41830653.22,1.81,3.92,3.85,3.85,3.87,0.97,0.81,15.49,0.66,5225986342.0,5174495422.0,0.26,0.0,-6.7,1.04
3289,688581,安杰思,59.81,0.78,0.46,4242.0,25240745.0,1.94,59.85,58.7,59.35,59.35,1.09,1.04,18.4,2.1,4843341669.0,2437179149.0,0.0,0.0,-1.56,0.2
3290,600536,中国软件,50.74,0.77,0.39,510811.0,2586420518.0,3.95,51.79,49.8,51.09,50.35,1.17,6.06,-95.85,19.86,43137645944.0,42804198038.0,0.0,0.16,-15.05,8.67
3291,601155,新城控股,11.75,0.77,0.09,143927.0,168353023.0,1.97,11.79,11.56,11.58,11.66,0.98,0.64,13.67,0.43,26503568558.0,26503568558.0,-0.25,-0.25,-28.66,-1.76
3292,600359,新农开发,6.54,0.77,0.05,41132.0,26818197.0,1.23,6.55,6.47,6.48,6.49,0.9,1.08,44.92,3.64,2495093843.0,2495093843.0,-0.15,-0.15,-8.27,2.35
3293,001282,三联锻造,26.19,0.77,0.2,75641.0,195816802.19,3.16,26.22,25.4,25.98,25.99,0.51,13.55,30.26,2.75,4156457760.0,1462240080.0,-0.08,-0.08,26.4,24.71
3294,601600,中国铝业,7.88,0.77,0.06,1911602.0,1517041091.0,3.71,8.06,7.77,7.78,7.82,1.12,1.46,11.24,2.03,135186380775.0,103492288746.0,-0.13,0.0,-6.19,7.21
3295,600356,恒丰纸业,7.88,0.77,0.06,43086.0,33840407.0,1.28,7.89,7.79,7.83,7.82,0.87,1.44,16.04,0.92,2354003259.0,2354003259.0,0.0,-0.13,1.94,3.28
3296,300147,香雪制药,10.55,0.76,0.08,419863.0,440573740.2,2.87,10.64,10.34,10.4,10.47,1.32,6.39,-24.02,4.09,6976493925.0,6936192893.0,0.09,0.09,-24.59,7.98
3297,600568,ST中珠,1.32,0.76,0.01,84814.0,11107928.0,3.05,1.33,1.29,1.31,1.31,0.89,0.51,-21.35,1.16,2630587979.0,2203168808.0,0.0,0.76,-10.2,1.54
3298,002394,联发股份,7.93,0.76,0.06,184265.0,145292576.4,1.78,7.96,7.82,7.89,7.87,0.61,5.7,14.75,0.64,2566941000.0,2563654856.0,-0.38,-0.25,3.12,5.45
3299,688573,信宇人,17.19,0.76,0.13,19726.0,33716231.0,1.7,17.24,16.95,17.07,17.06,0.96,3.93,-18.05,2.03,1680397930.0,862314759.0,-0.12,-0.06,-4.87,10.26
3300,002773,康弘药业,19.84,0.76,0.15,61164.0,121338588.75,2.39,20.09,19.62,19.7,19.69,1.34,0.89,14.06,2.16,18248400559.0,13597162047.0,-0.25,0.05,0.2,1.22
3301,300112,万讯自控,9.26,0.76,0.07,65834.0,60576811.75,1.74,9.27,9.11,9.2,9.19,0.82,2.77,125.84,2.45,2703414876.0,2200899132.0,-0.11,0.0,1.09,2.77
3302,002284,亚太股份,9.26,0.76,0.07,787240.0,720887545.58,3.48,9.33,9.01,9.13,9.19,2.11,10.77,32.68,2.39,6844069222.0,6771043242.0,0.11,0.22,10.77,19.64
3303,601339,百隆东方,5.3,0.76,0.04,81648.0,43071879.0,2.28,5.33,5.21,5.29,5.26,1.11,0.54,14.44,0.82,7947715700.0,7947715700.0,0.0,0.19,-2.21,-2.57
3304,002201,正威新材,5.3,0.76,0.04,95199.0,50165234.87,1.71,5.32,5.23,5.26,5.26,1.38,1.46,96.04,3.14,3453672077.0,3446335271.0,0.19,0.19,-3.64,2.12
3305,002961,瑞达期货,14.6,0.76,0.11,39232.0,57076348.02,1.52,14.63,14.41,14.49,14.49,0.73,0.88,17.96,2.39,6497435503.0,6497435503.0,0.0,0.14,-16.48,1.6
3306,688337,普源精电,37.2,0.76,0.28,15936.0,58834348.0,4.23,37.76,36.2,37.2,36.92,0.8,2.42,90.06,2.31,7220669916.0,2445332142.0,0.32,0.43,-12.37,-4.62
3307,300975,商络电子,11.99,0.76,0.09,221776.0,264481741.38,1.34,11.99,11.83,11.86,11.9,0.9,4.73,115.51,3.93,8237197192.0,5617994401.0,0.0,0.17,-14.84,6.58
3308,001201,东瑞股份,14.67,0.76,0.11,24657.0,35971076.4,1.17,14.67,14.5,14.56,14.56,0.84,1.49,-36.85,1.12,3781691295.0,2430167564.0,0.0,0.14,-14.16,-7.27
3309,300107,建新股份,9.35,0.75,0.07,125740.0,117196077.76,1.29,9.39,9.27,9.29,9.28,1.05,3.63,287.7,3.48,5252894216.0,3238912883.0,0.0,0.11,-25.62,-0.95
3310,301601,惠通科技,32.09,0.75,0.24,42234.0,134925338.06,1.29,32.14,31.73,31.85,31.85,0.82,14.09,38.14,3.59,4508003200.0,961804882.0,0.09,0.06,171.95,171.95
3311,300854,中兰环保,13.4,0.75,0.1,15529.0,20702878.0,2.18,13.45,13.16,13.31,13.3,0.79,2.76,74.95,1.36,1353982900.0,752648359.0,0.0,-0.07,-2.76,9.66
3312,001300,三柏硕,12.07,0.75,0.09,42671.0,51142299.67,1.59,12.09,11.9,11.96,11.98,1.01,6.44,106.71,2.79,2942375282.0,799264380.0,0.0,0.08,-4.66,4.87
3313,688668,鼎通科技,48.38,0.75,0.36,100408.0,481757370.0,4.02,48.89,46.96,48.0,48.02,0.81,7.24,64.26,3.79,6711740273.0,6711740273.0,0.0,-0.04,15.96,3.24
3314,300411,金盾股份,13.45,0.75,0.1,132684.0,177431659.0,1.57,13.46,13.25,13.32,13.35,1.06,4.33,198.34,5.73,5467694094.0,4121083699.0,0.0,0.22,-21.8,1.97
3315,300829,金丹科技,16.17,0.75,0.12,29376.0,47219186.17,2.06,16.24,15.91,16.24,16.05,0.78,2.22,22.98,1.71,3111129037.0,2136591014.0,0.06,0.06,-7.76,-13.94
3316,688448,磁谷科技,31.04,0.75,0.23,14094.0,43403659.0,4.48,31.29,29.91,30.96,30.81,0.93,2.94,81.86,2.22,2224087392.0,1489060192.0,-0.13,0.29,-15.31,10.34
3317,002945,华林证券,16.22,0.75,0.12,870622.0,1404220073.97,2.55,16.32,15.91,16.1,16.1,1.32,3.22,108.72,6.62,43794000000.0,43794000000.0,0.0,0.0,-3.22,5.81
3318,688696,极米科技,121.7,0.75,0.9,15832.0,196009110.0,5.49,126.66,120.03,120.81,120.8,1.0,2.26,-158.42,2.87,8519000000.0,8519000000.0,0.03,-0.73,57.09,24.16
3319,600409,三友化工,5.41,0.74,0.04,227299.0,122441278.0,1.49,5.43,5.35,5.36,5.37,1.1,1.1,21.22,0.81,11168130514.0,11168130514.0,0.0,0.19,-7.68,0.19
3320,300407,凯发电气,10.82,0.74,0.08,50650.0,54444648.15,1.58,10.82,10.65,10.7,10.74,1.07,2.07,38.84,1.92,3442929334.0,2642894001.0,0.09,0.19,-11.82,6.39
3321,301295,美硕科技,21.66,0.74,0.16,10483.0,22528084.4,2.65,21.77,21.2,21.52,21.5,0.79,3.57,60.99,2.28,2183328000.0,636804000.0,-0.05,-0.46,-11.88,3.64
3322,002689,远大智能,4.07,0.74,0.03,486603.0,196390741.64,2.72,4.08,3.97,4.05,4.04,0.96,4.67,-388.08,3.67,4246274651.0,4244649903.0,0.0,0.0,-0.49,16.62
3323,300522,世名科技,13.57,0.74,0.1,88687.0,118981809.8,2.38,13.58,13.26,13.4,13.47,0.93,3.64,91.25,5.34,4375666950.0,3309722362.0,-0.07,0.0,9.44,9.52
3324,300993,玉马科技,10.86,0.74,0.08,54845.0,59796247.38,1.86,11.0,10.8,10.88,10.78,0.91,2.27,19.6,2.43,3346304832.0,2620145502.0,-0.09,0.0,5.44,-3.81
3325,603797,联泰环保,4.08,0.74,0.03,37998.0,15467950.0,1.48,4.1,4.04,4.04,4.05,0.87,0.65,10.74,0.75,2384721591.0,2384721591.0,-0.24,0.0,-4.45,2.0
3326,600600,青岛啤酒,69.36,0.74,0.51,44182.0,306319650.0,2.54,70.15,68.4,68.98,68.85,0.89,0.62,14.22,3.18,94620689216.0,49178386206.0,-0.01,0.0,-8.23,-14.29
3327,002191,劲嘉股份,4.08,0.74,0.03,175741.0,71625158.52,1.23,4.1,4.05,4.05,4.05,1.22,1.22,18.72,0.88,5923257643.0,5878564107.0,0.25,-0.24,-12.82,-2.86
3328,301578,辰奕智能,51.72,0.74,0.38,16005.0,82236317.09,2.08,51.95,50.88,51.82,51.34,0.86,8.98,73.92,3.5,3227328000.0,921805560.0,0.0,-0.1,-2.65,5.88
3329,002584,西陇科学,8.17,0.74,0.06,291305.0,236625156.5,1.36,8.17,8.06,8.12,8.11,1.07,6.74,55.87,2.08,4781218168.0,3533453684.0,0.12,0.12,0.74,13.63
3330,603259,药明康德,58.6,0.74,0.43,301618.0,1767213338.0,2.11,59.18,57.95,57.98,58.17,0.8,1.21,19.43,3.07,169236365305.0,146553702915.0,-0.02,-0.05,3.31,6.47
3331,603938,三孚股份,10.91,0.74,0.08,20297.0,21962466.0,1.94,10.93,10.72,10.86,10.83,1.01,0.53,61.96,1.73,4174433262.0,4174433262.0,0.09,0.09,-14.03,0.93
3332,300681,英搏尔,32.76,0.74,0.24,230171.0,757102437.65,5.97,33.93,31.99,33.15,32.52,1.21,13.05,122.92,4.31,8380963544.0,5778183902.0,0.03,0.31,38.81,31.72
3333,300313,ST天山,5.46,0.74,0.04,33969.0,18473928.0,1.29,5.48,5.41,5.41,5.42,0.78,1.72,-30.79,83.2,1708856582.0,1077546228.0,-0.18,-0.18,-22.11,-5.86
3334,836807,奔朗新材,9.56,0.74,0.07,59091.0,55687159.05,3.06,9.57,9.28,9.45,9.49,1.39,4.78,49.78,1.86,1738772800.0,1181929157.0,-0.1,-0.1,-26.52,21.17
3335,600535,天士力,15.06,0.74,0.11,140270.0,211387439.0,1.27,15.12,14.93,14.95,14.95,1.14,0.94,20.04,1.79,22498887075.0,22498887075.0,0.0,-0.13,-4.56,4.15
3336,836221,易实精密,16.46,0.73,0.12,23660.0,38387022.72,3.49,16.46,15.89,16.36,16.34,1.66,5.73,25.95,4.07,1591682000.0,679373744.0,0.06,0.3,-19.9,11.44
3337,002867,周大生,12.36,0.73,0.09,53996.0,66427367.26,2.53,12.5,12.19,12.35,12.27,0.72,0.5,11.88,2.18,13545648635.0,13346282664.0,0.0,0.08,1.98,-14.93
3338,600597,光明乳业,8.25,0.73,0.06,105124.0,86478466.0,1.34,8.27,8.16,8.19,8.19,1.29,0.76,73.3,1.3,11372408545.0,11372256745.0,0.0,0.0,-7.82,-3.4
3339,603272,联翔股份,15.16,0.73,0.11,16790.0,25388938.0,2.26,15.33,14.99,15.29,15.05,0.77,3.95,-150.69,2.76,1570985320.0,644330320.0,0.0,0.0,11.96,10.17
3340,600310,广西能源,4.14,0.73,0.03,292355.0,120632527.0,1.95,4.18,4.1,4.14,4.11,0.96,1.99,10.12,1.79,6068042389.0,6068042389.0,0.0,0.24,-25.27,-9.21
3341,000055,方大集团,4.14,0.73,0.03,170791.0,70568729.13,1.22,4.15,4.1,4.1,4.11,1.5,2.53,22.27,0.74,4445839300.0,2798037336.0,0.24,0.0,-2.82,5.08
3342,002080,中材科技,12.46,0.73,0.09,191643.0,237255625.24,1.86,12.5,12.27,12.41,12.37,1.31,1.14,25.78,1.15,20909419857.0,20909419857.0,0.0,0.08,-9.58,-4.74
3343,603931,格林达,23.57,0.73,0.17,19048.0,44587732.0,2.01,23.61,23.14,23.41,23.4,0.81,0.95,31.8,3.06,4703591017.0,4703591017.0,-0.08,-0.13,-6.84,1.64
3344,601099,太平洋,4.16,0.73,0.03,2117913.0,878907115.0,1.94,4.19,4.11,4.13,4.13,0.99,3.11,156.07,2.95,28355876099.0,28355876099.0,0.24,0.24,-19.85,-2.35
3345,603515,欧普照明,16.65,0.73,0.12,10046.0,16656269.0,1.63,16.68,16.41,16.59,16.53,0.78,0.14,14.98,1.91,12407999164.0,12235936399.0,0.12,0.3,-8.62,1.22
3346,000752,ST西发,8.33,0.73,0.06,23730.0,19692270.98,1.93,8.38,8.22,8.27,8.27,0.85,0.9,68.68,16.2,2197108230.0,2197108230.0,0.12,0.0,16.83,-2.8
3347,600133,东湖高新,9.73,0.72,0.07,229150.0,222988509.0,1.55,9.81,9.66,9.67,9.66,0.81,2.15,35.6,1.22,10374513984.0,10374513984.0,-0.1,0.1,-28.4,4.06
3348,301278,快可电子,34.8,0.72,0.25,11880.0,40928452.4,2.03,34.82,34.12,34.55,34.55,1.05,3.51,24.45,2.31,2900964192.0,1176599832.0,-0.06,0.03,-14.05,-0.43
3349,002810,山东赫达,12.55,0.72,0.09,31654.0,39523632.89,1.2,12.55,12.4,12.45,12.46,1.01,0.99,16.55,2.05,4369117518.0,4016028426.0,0.08,0.16,-10.1,-1.18
3350,002686,亿利达,5.58,0.72,0.04,87497.0,48501759.0,1.81,5.59,5.49,5.55,5.54,1.05,1.67,51.0,1.92,3159614362.0,2916847953.0,0.18,0.0,-16.47,4.1
3351,600104,上汽集团,18.18,0.72,0.13,1103578.0,2033510695.0,6.48,19.25,18.08,18.5,18.05,1.2,0.95,22.85,0.72,210438943910.0,210438943910.0,0.11,0.06,34.07,-12.43
3352,603829,洛凯股份,14.0,0.72,0.1,13842.0,19239150.0,1.94,14.02,13.75,13.9,13.9,0.94,0.87,20.01,2.23,2240000000.0,2240000000.0,0.0,0.0,-4.31,3.86
3353,000065,北方国际,9.8,0.72,0.07,115108.0,113337106.38,2.26,9.98,9.76,9.9,9.73,1.61,1.24,9.95,1.11,10044812781.0,9099861638.0,0.1,0.1,-17.44,0.2
3354,300685,艾德生物,22.42,0.72,0.16,86442.0,192980105.27,2.74,22.58,21.97,22.41,22.26,1.53,2.19,29.48,4.94,8932953258.0,8853872761.0,0.0,-0.04,-16.84,-1.67
3355,603109,神驰机电,18.25,0.72,0.13,36250.0,65857001.0,3.81,18.52,17.83,18.1,18.12,0.78,1.74,21.29,2.06,3811482570.0,3811482570.0,0.05,0.11,14.21,2.82
3356,002385,大北农,4.22,0.72,0.03,575479.0,242135002.61,1.91,4.25,4.17,4.18,4.19,1.02,1.74,101.97,2.19,18146331544.0,13979509706.0,0.0,0.24,-14.92,-2.54
3357,300962,中金辐照,15.49,0.72,0.11,18585.0,28663472.0,1.24,15.52,15.33,15.52,15.38,0.96,0.7,31.98,4.37,4089389385.0,4089389385.0,0.06,0.06,-7.25,-7.41
3358,688525,佰维存储,64.93,0.71,0.46,214312.0,1391922619.0,3.15,66.08,64.05,64.47,64.47,1.01,6.75,92.06,11.42,28000435406.0,20602570926.0,-0.14,-0.06,-1.25,4.78
3359,301226,祥明智能,25.48,0.71,0.18,36794.0,92419274.99,3.16,25.5,24.7,25.3,25.3,0.99,7.5,102.22,3.09,2772224000.0,1250554935.0,0.08,-0.04,-9.23,9.73
3360,605339,南侨食品,17.0,0.71,0.12,18995.0,32000084.0,2.07,17.0,16.65,16.86,16.88,0.85,0.45,36.0,2.12,7212940472.0,7212940472.0,0.06,0.06,-4.17,-0.12
3361,605365,立达信,15.61,0.71,0.11,22933.0,35654415.0,1.55,15.65,15.41,15.5,15.5,1.06,0.46,21.07,2.14,7836420994.0,7836420994.0,-0.06,0.0,-2.56,-0.57
3362,603327,福蓉科技,12.78,0.71,0.09,74789.0,95402086.0,1.73,12.85,12.63,12.8,12.69,1.21,0.97,51.75,4.71,9816028776.0,9816028776.0,0.0,0.0,-10.57,5.27
3363,300894,火星人,14.2,0.71,0.1,108366.0,153183215.0,1.63,14.24,14.01,14.21,14.1,0.83,3.69,287.7,4.38,5789630802.0,4175801867.0,0.0,0.07,-7.13,3.65
3364,300131,英唐智控,8.52,0.71,0.06,678053.0,572987852.47,2.36,8.54,8.34,8.43,8.46,1.1,6.51,156.72,5.55,9670366012.0,8880119236.0,-0.12,-0.12,-3.95,5.06
3365,000881,中广核技,7.11,0.71,0.05,75705.0,53854078.06,1.13,7.14,7.06,7.06,7.06,0.91,0.96,-37.52,1.23,6721977545.0,5619346060.0,-0.14,-0.28,-14.54,-3.0
3366,002428,云南锗业,19.91,0.71,0.14,300549.0,596991891.84,1.97,20.08,19.69,19.81,19.77,0.93,4.6,330.89,9.08,13003619200.0,13001939294.0,0.0,0.0,-32.74,5.34
3367,002237,恒邦股份,11.39,0.71,0.08,159956.0,181738515.34,2.12,11.51,11.27,11.4,11.31,1.11,1.76,21.11,1.43,13076551231.0,10370123215.0,0.0,0.0,0.62,12.77
3368,831305,海希通讯,17.1,0.71,0.12,30205.0,51279363.69,3.42,17.18,16.6,17.15,16.98,1.38,2.74,40.77,3.04,2398446000.0,1882543378.0,0.12,0.29,-15.89,24.18
3369,301468,博盈特焊,21.42,0.71,0.15,6148.0,13112464.81,0.99,21.42,21.21,21.27,21.27,0.86,0.8,32.01,1.22,2827440000.0,1646956575.0,0.09,0.05,-9.35,2.1
3370,600151,航天机电,7.16,0.7,0.05,167311.0,119400815.0,1.69,7.18,7.06,7.07,7.11,0.89,1.17,-191.91,2.09,10269246375.0,10269246375.0,-0.14,0.28,-20.88,-10.28
3371,603577,汇金通,8.6,0.7,0.06,43571.0,37230164.0,1.76,8.62,8.47,8.53,8.54,0.81,1.28,20.86,1.54,2916596260.0,2916596260.0,0.0,0.12,3.86,7.63
3372,600746,江苏索普,7.17,0.7,0.05,46311.0,33184034.0,1.12,7.2,7.12,7.17,7.12,0.83,0.4,30.32,1.55,8373433478.0,8360810428.0,-0.14,-0.14,-2.18,2.28
3373,600720,中交设计,8.61,0.7,0.06,61463.0,52813233.0,0.94,8.62,8.54,8.56,8.55,1.21,0.79,15.11,1.39,19756467815.0,6682760735.0,0.0,0.0,-16.81,-2.82
3374,688687,凯因科技,22.97,0.7,0.16,32563.0,74451768.0,4.12,23.25,22.31,22.78,22.81,1.44,1.9,27.25,2.16,3926593373.0,3926593373.0,0.0,0.09,-18.17,6.44
3375,002538,司尔特,5.75,0.7,0.04,97134.0,55689453.0,1.05,5.77,5.71,5.71,5.71,0.88,1.14,15.05,0.93,4907945637.0,4907945637.0,0.0,0.17,-1.54,2.31
3376,300390,天华新能,23.01,0.7,0.16,159200.0,362335766.65,2.84,23.08,22.43,22.88,22.85,1.35,2.37,15.53,1.6,19115575632.0,15470092864.0,-0.04,0.0,-9.16,-0.17
3377,603116,红蜻蜓,5.78,0.7,0.04,62078.0,35694841.0,2.79,5.84,5.68,5.78,5.74,0.69,1.08,-199.84,1.16,3330440624.0,3330440624.0,-0.17,-0.17,10.73,4.14
3378,834682,球冠电缆,8.68,0.7,0.06,58339.0,50154180.7,2.44,8.68,8.47,8.67,8.62,1.36,3.72,20.38,2.2,2347072000.0,1362213316.0,0.23,0.35,-21.31,10.57
3379,002588,史丹利,7.25,0.69,0.05,144320.0,104201819.04,1.39,7.27,7.17,7.2,7.2,1.22,1.42,9.43,1.26,8351216855.0,7391801663.0,-0.14,0.0,-5.35,-1.76
3380,000723,美锦能源,4.35,0.69,0.03,363079.0,157550414.18,1.16,4.36,4.31,4.34,4.32,1.0,0.83,-22.08,1.32,19276572744.0,19123465272.0,0.0,0.23,-19.59,-3.55
3381,688522,纳睿雷达,58.31,0.69,0.4,32498.0,189126409.0,4.02,59.2,56.87,57.74,57.91,0.57,3.83,364.09,5.79,12626069551.0,4941434419.0,-0.05,0.15,-10.25,3.5
3382,688106,金宏气体,17.55,0.69,0.12,48499.0,84730872.0,1.26,17.57,17.35,17.47,17.43,1.42,1.01,30.14,2.87,8458700474.0,8458700474.0,0.06,-0.06,-10.28,3.17
3383,002510,天汽模,5.85,0.69,0.04,575924.0,334553773.81,2.58,5.88,5.73,5.81,5.81,1.42,5.73,49.27,2.45,5938561442.0,5878354634.0,0.0,0.0,-4.57,0.17
3384,688652,京仪装备,58.6,0.69,0.4,21878.0,127601594.0,2.04,58.8,57.61,57.98,58.2,0.72,2.14,56.89,4.8,9844800000.0,5989506000.0,0.0,0.07,3.5,19.35
3385,002224,三 力 士,4.4,0.69,0.03,65342.0,28760495.32,1.6,4.44,4.37,4.39,4.37,1.22,0.81,58.4,1.22,3969311826.0,3547679274.0,-0.23,0.0,-5.98,1.85
3386,300512,中亚股份,7.34,0.69,0.05,28963.0,21091258.0,1.92,7.35,7.21,7.33,7.29,0.82,0.88,59.6,1.85,2992084023.0,2411481038.0,0.14,0.14,-2.13,7.78
3387,688082,盛美上海,103.08,0.68,0.7,25090.0,255938209.0,3.24,103.7,100.38,102.93,102.38,1.11,0.58,44.74,6.27,45225396819.0,44691065868.0,0.08,0.08,-8.45,3.08
3388,600182,S佳通,16.2,0.68,0.11,23150.0,37462755.0,1.49,16.33,16.09,16.19,16.09,1.14,1.36,26.42,4.69,5508000000.0,2754000000.0,0.0,0.12,13.84,-4.2
3389,300857,协创数据,94.58,0.68,0.64,135663.0,1281681310.9,3.52,96.3,92.99,94.5,93.94,0.79,5.55,31.23,7.63,23196231709.0,23130474964.0,-0.02,-0.12,3.05,-11.52
3390,600109,国金证券,8.89,0.68,0.06,884397.0,782174848.0,2.38,8.92,8.71,8.71,8.83,1.76,2.76,27.7,1.0,33004654044.0,28444061481.0,0.0,0.0,-11.19,1.83
