序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4119,002319,乐通股份,11.09,0.09,0.01,48364.0,53245992.2,3.34,11.19,10.82,11.05,11.08,1.12,2.42,-75.09,12.88,2323050136.0,2218000000.0,0.0,0.09,-7.43,4.33
4120,600818,中路股份,11.16,0.09,0.01,56329.0,63160908.0,2.69,11.34,11.04,11.21,11.15,1.41,2.37,935.27,5.86,3587358676.0,2655610276.0,-0.18,-0.18,-20.51,-3.46
4121,600054,黄山旅游,11.16,0.09,0.01,65712.0,73230076.0,1.43,11.23,11.07,11.12,11.15,1.49,1.28,21.43,1.76,8139874550.0,5728428000.0,0.09,0.09,-5.18,-1.24
4122,002346,柘中股份,11.16,0.09,0.01,125088.0,139834618.0,2.33,11.27,11.01,11.09,11.15,0.94,3.18,-25.03,1.84,4927981643.0,4390343487.0,-0.09,0.0,16.37,13.18
4123,688519,南亚新材,22.51,0.09,0.02,22117.0,50338761.0,4.14,23.19,22.26,22.47,22.49,0.97,0.95,71.51,2.2,5368266962.0,5228930062.0,0.27,0.04,-3.68,5.88
4124,001328,登康口腔,33.78,0.09,0.03,19404.0,66007617.19,3.64,34.67,33.44,33.6,33.75,1.1,4.51,36.99,4.12,5816030964.0,1454009430.0,0.03,0.09,9.18,6.36
4125,300706,阿石创,22.98,0.09,0.02,48190.0,111267691.1,3.57,23.42,22.6,22.9,22.96,1.38,4.25,266.3,4.63,3514480747.0,2604869152.0,0.0,0.35,-5.28,-4.45
4126,301237,和顺科技,23.31,0.09,0.02,6480.0,15165346.0,3.39,23.93,23.14,23.93,23.29,1.13,1.7,-62.31,1.35,1864800000.0,886071375.0,-0.21,-0.04,-5.93,-2.88
4127,300589,江龙船艇,12.09,0.08,0.01,51110.0,61993108.25,1.9,12.24,12.01,12.02,12.08,1.62,2.21,141.39,5.46,4566006072.0,2800128799.0,0.0,0.08,-12.58,-2.89
4128,300650,太龙股份,12.17,0.08,0.01,67593.0,83012808.4,3.21,12.41,12.02,12.16,12.16,1.48,4.3,57.06,2.19,2656663853.0,1912671665.0,0.0,-0.08,7.04,5.83
4129,600894,广日股份,12.3,0.08,0.01,132566.0,162566751.0,3.25,12.47,12.07,12.28,12.29,1.66,1.54,14.79,1.24,10748460719.0,10577346809.0,-0.08,0.16,-1.91,-15.75
4130,002245,蔚蓝锂芯,12.3,0.08,0.01,929331.0,1143575724.88,2.6,12.43,12.11,12.25,12.29,0.66,8.55,37.71,2.1,14170172405.0,13373313400.0,0.0,0.24,31.55,15.06
4131,600552,凯盛科技,12.34,0.08,0.01,529360.0,650119394.0,3.49,12.48,12.05,12.36,12.33,2.07,5.6,78.17,2.81,11656449072.0,11656449072.0,0.08,0.24,-9.46,8.15
4132,603015,弘讯科技,12.36,0.08,0.01,435143.0,538359906.0,3.24,12.54,12.14,12.35,12.35,1.17,10.77,75.79,3.72,4996146840.0,4996146840.0,0.0,0.0,46.27,26.51
4133,002020,京新药业,12.48,0.08,0.01,153573.0,192121000.14,1.84,12.63,12.4,12.49,12.47,0.86,2.12,14.02,1.84,10745643667.0,9035124821.0,0.0,-0.16,0.32,-2.5
4134,300905,宝丽迪,26.3,0.08,0.02,49330.0,129801863.04,2.59,26.63,25.95,26.27,26.28,1.45,3.88,43.37,2.56,4676606983.0,3346984078.0,0.04,0.15,-9.78,0.92
4135,688606,奥泰生物,70.79,0.07,0.05,4574.0,32306428.0,2.06,71.48,70.02,70.73,70.74,0.7,0.58,21.31,1.49,5612291725.0,5612291725.0,0.06,0.1,2.74,11.83
4136,600886,国投电力,14.25,0.07,0.01,277083.0,395084929.0,1.62,14.36,14.13,14.27,14.24,0.92,0.37,12.11,1.89,106222062107.0,106222062107.0,0.0,0.07,-6.74,-14.26
4137,688480,赛恩斯,28.53,0.07,0.02,6436.0,18362964.0,1.79,28.78,28.27,28.54,28.51,1.0,1.01,14.24,2.6,2719655887.0,1821531487.0,0.04,0.04,-11.89,5.12
4138,300989,蕾奥规划,14.38,0.07,0.01,39223.0,57224375.75,4.73,14.95,14.27,14.37,14.37,1.16,2.6,-84.83,3.01,3039074794.0,2165817212.0,0.07,0.0,6.76,-9.27
4139,603665,康隆达,14.71,0.07,0.01,25129.0,36988189.0,2.65,14.89,14.5,14.7,14.7,0.41,1.57,-27.95,2.24,2383921826.0,2356066970.0,0.07,0.0,-9.64,4.18
4140,688553,汇宇制药-W,14.96,0.07,0.01,36599.0,54831155.0,1.74,15.09,14.83,14.88,14.95,1.2,1.18,20.9,1.63,6337056000.0,4630617181.0,0.13,0.07,-6.09,-1.58
4141,688658,悦康药业,15.07,0.07,0.01,92267.0,139401814.0,2.59,15.27,14.88,15.0,15.06,1.49,2.05,24.25,1.85,6781500000.0,6781500000.0,0.13,0.13,-33.29,4.58
4142,601163,三角轮胎,15.14,0.07,0.01,45148.0,68369831.0,1.26,15.22,15.03,15.11,15.13,1.01,0.56,10.28,0.92,12112000000.0,12112000000.0,-0.07,0.0,2.44,0.46
4143,301529,福赛科技,30.3,0.07,0.02,10334.0,31492855.0,2.25,30.7,30.02,30.44,30.28,1.55,2.43,37.05,2.07,2570567463.0,1290998463.0,0.0,-0.13,-16.53,5.35
4144,002009,天奇股份,15.53,0.06,0.01,756576.0,1178421351.84,4.12,15.86,15.22,15.52,15.52,2.02,18.89,-80.74,2.96,6246681705.0,6220145594.0,0.06,0.19,10.85,2.04
4145,300590,移为通信,16.47,0.06,0.01,424169.0,695086283.89,4.5,16.78,16.04,16.41,16.46,1.73,11.98,42.4,4.13,7572079074.0,5833569926.0,0.0,0.06,13.2,6.53
4146,600989,宝丰能源,16.48,0.06,0.01,309462.0,507318458.0,2.13,16.55,16.2,16.42,16.47,1.29,0.42,19.98,2.92,120853772800.0,120853772800.0,0.0,0.12,-0.3,-2.14
4147,603515,欧普照明,16.53,0.06,0.01,14109.0,23408017.0,2.0,16.74,16.41,16.5,16.52,1.08,0.19,14.87,1.9,12318572143.0,12147749470.0,-0.06,0.06,-5.81,0.49
4148,301518,长华化学,16.69,0.06,0.01,11695.0,19631498.22,2.04,16.94,16.6,16.73,16.68,1.25,2.19,52.55,1.66,2339574225.0,892167755.0,0.06,0.06,-1.82,3.86
4149,605028,世茂能源,16.71,0.06,0.01,21319.0,35697821.0,2.57,16.95,16.52,16.71,16.7,1.47,1.33,16.11,2.17,2673600000.0,2673600000.0,0.0,0.12,-7.63,2.33
4150,301356,天振股份,18.02,0.06,0.01,14074.0,25359164.21,2.0,18.18,17.82,17.93,18.01,0.63,2.57,-68.86,1.32,3892320000.0,987676200.0,0.17,0.11,1.64,14.34
4151,000513,丽珠集团,36.46,0.05,0.02,53675.0,195906699.52,1.21,36.65,36.21,36.48,36.44,1.5,0.92,14.9,2.35,33227665316.0,21304783112.0,0.05,0.05,-3.42,-4.05
4152,002714,牧原股份,36.82,0.05,0.02,433108.0,1591357172.56,2.12,37.13,36.35,36.66,36.8,1.74,1.14,14.39,3.01,201139114704.0,140310809041.0,0.0,0.0,-15.78,-4.21
4153,301185,鸥玛软件,18.83,0.05,0.01,64358.0,120948108.0,3.72,19.12,18.42,18.79,18.82,1.3,4.6,51.77,2.77,2888853408.0,2632069884.0,0.11,0.11,3.58,10.25
4154,603991,至正股份,56.83,0.05,0.03,31404.0,176443234.0,6.37,57.75,54.13,56.51,56.8,1.24,4.21,-210.74,17.56,4235823936.0,4235823936.0,0.02,0.05,-25.52,8.87
4155,003008,开普检测,19.26,0.05,0.01,13215.0,25482843.9,1.77,19.4,19.06,19.25,19.25,1.13,1.7,26.84,1.91,2003040000.0,1499358740.0,0.1,0.1,6.12,8.38
4156,301020,密封科技,19.3,0.05,0.01,17195.0,33196835.01,2.44,19.47,19.0,19.29,19.29,1.68,1.17,32.0,3.07,2825520000.0,2825520000.0,-0.05,0.21,-4.74,2.93
4157,601607,上海医药,20.31,0.05,0.01,128065.0,259234129.0,1.92,20.37,19.98,20.22,20.3,1.05,0.66,13.93,1.06,75312320191.0,39327446050.0,0.0,0.05,3.99,-3.29
4158,002889,东方嘉盛,20.39,0.05,0.01,68039.0,139002551.84,2.7,20.67,20.12,20.3,20.38,1.53,3.88,22.98,2.32,5500456967.0,3571288457.0,0.0,0.1,-3.91,1.49
4159,688799,华纳药厂,41.32,0.05,0.02,9018.0,37213384.0,1.16,41.55,41.07,41.15,41.3,1.08,0.96,18.35,2.06,3875816000.0,3875816000.0,-0.02,0.02,3.9,-1.34
4160,300631,久吾高科,21.63,0.05,0.01,22561.0,48974038.53,2.45,21.89,21.36,21.51,21.62,1.15,1.89,99.91,2.25,2704256661.0,2579716139.0,0.0,-0.09,-17.41,2.51
4161,301290,东星医疗,23.34,0.04,0.01,11633.0,27258918.0,1.84,23.6,23.17,23.33,23.33,1.34,1.71,26.74,1.06,2338045616.0,1591301361.0,-0.09,-0.04,-6.64,0.43
4162,603922,金鸿顺,24.9,0.04,0.01,37863.0,94598411.0,3.78,25.34,24.4,24.9,24.89,0.85,2.11,-214.95,4.4,4462080000.0,4462080000.0,-0.2,0.0,-3.94,-0.16
4163,301373,凌玮科技,26.21,0.04,0.01,7483.0,19645135.48,1.83,26.44,25.96,26.32,26.2,1.45,1.95,22.34,1.82,2843053505.0,1008372665.0,0.0,0.15,-1.76,3.27
4164,002977,天箭科技,26.85,0.04,0.01,14543.0,39205798.17,2.42,27.18,26.53,27.0,26.84,1.58,2.18,335.12,2.97,3225222000.0,1788751565.0,0.0,0.11,-11.24,-1.32
4165,603530,神马电力,26.95,0.04,0.01,36221.0,97457019.0,2.12,27.18,26.61,26.82,26.94,0.72,0.85,40.52,6.94,11649496663.0,11520175659.0,0.26,0.3,14.58,9.07
4166,001317,三羊马,28.42,0.04,0.01,15741.0,45027691.0,2.64,28.85,28.1,28.41,28.41,1.46,3.75,146.95,2.81,2274911782.0,1193226176.0,0.0,0.04,4.33,2.34
4167,688448,磁谷科技,30.81,0.03,0.01,19915.0,61469466.0,4.06,31.4,30.15,30.65,30.8,1.35,4.15,81.25,2.2,2207607363.0,1478026563.0,0.33,0.33,-16.23,9.53
4168,688029,南微医学,69.7,0.03,0.02,19394.0,135978854.0,2.58,70.96,69.16,69.76,69.68,1.64,1.03,21.77,3.51,13092965313.0,13092965313.0,0.0,0.06,-4.15,3.12
4169,301603,乔锋智能,43.94,0.02,0.01,28555.0,125078667.1,2.23,44.15,43.17,43.6,43.93,1.27,11.82,26.4,2.52,5306194400.0,1061238880.0,0.05,0.18,-4.75,2.86
4170,833994,翰博高新,,,,,,,,,,32.9,,0.0,,,,,,,0.0,0.0
4171,833874,泰祥股份,,,,,,,,,,20.13,,0.0,,,,,,,2.55,2.55
4172,832317,观典防务,,,,,,,,,,21.88,,0.0,,,,,,,0.0,0.0
4173,688720,艾森股份,41.0,0.0,0.0,,,0.0,,,,41.0,,0.0,113.73,3.56,3613466694.0,2266588896.0,0.0,0.0,-14.49,3.64
4174,688570,天玛智控,19.24,0.0,0.0,23162.0,44780957.0,2.49,19.54,19.06,19.26,19.24,2.67,1.25,22.29,1.94,8330920000.0,3578832400.0,0.16,0.1,-4.66,0.16
4175,688555,退市泽达,,,,,,,,,,1.12,,0.0,,,,,,,0.0,0.0
4176,688478,晶升股份,30.3,0.0,0.0,17891.0,54554990.0,3.63,31.0,29.9,30.36,30.3,1.3,1.75,57.82,2.66,4192492709.0,3091381922.0,0.0,-0.16,-1.46,7.41
4177,688350,富淼科技,14.6,0.0,0.0,,,0.0,,,,14.6,,0.0,57.23,1.31,1783391445.0,1783391445.0,0.0,0.0,13.0,15.69
4178,688293,奥浦迈,39.16,0.0,0.0,,,0.0,,,,39.16,,0.0,122.45,2.12,4446569207.0,3031348501.0,0.0,0.0,-4.67,7.35
4179,688277,天智航-U,10.92,0.0,0.0,91356.0,101242397.0,4.76,11.32,10.8,10.96,10.92,1.69,2.03,-48.32,4.16,4907359974.0,4907359974.0,-0.09,-0.09,5.61,9.31
4180,688226,威腾电气,28.32,0.0,0.0,44778.0,127270742.0,4.7,29.2,27.87,28.3,28.32,0.86,2.84,36.55,3.15,5314177766.0,4464577766.0,0.07,-0.14,56.46,12.69
4181,688219,会通股份,11.3,0.0,0.0,108382.0,122603063.0,3.01,11.45,11.11,11.29,11.3,1.41,2.34,25.76,2.68,5237160048.0,5237160048.0,0.09,0.18,22.29,10.14
4182,688086,退市紫晶,,,,,,,,,,0.64,,0.0,,,,,,,0.0,0.0
4183,605169,洪通燃气,10.03,0.0,0.0,22141.0,22322104.0,2.19,10.17,9.95,10.03,10.03,1.1,0.78,12.9,1.48,2837286400.0,2837286400.0,0.0,0.1,-2.43,-1.38
4184,605151,西上海,16.43,0.0,0.0,12897.0,21266351.0,2.31,16.64,16.26,16.4,16.43,1.16,0.96,33.06,1.65,2222596181.0,2210725867.0,0.06,0.06,-0.12,2.62
4185,605100,华丰股份,13.88,0.0,0.0,43701.0,60810597.0,2.38,14.04,13.71,13.86,13.88,1.41,2.57,33.95,1.31,2375312160.0,2358656160.0,-0.07,-0.07,10.51,-7.34
4186,605068,明新旭腾,13.62,0.0,0.0,21140.0,28676852.0,2.13,13.68,13.39,13.62,13.62,0.72,1.3,137.01,1.29,2208348652.0,2208348652.0,0.22,0.37,-3.06,1.26
4187,603999,读者传媒,6.25,0.0,0.0,113041.0,71192257.0,3.2,6.38,6.18,6.26,6.25,1.29,1.96,37.66,1.8,3600000000.0,3600000000.0,0.0,0.0,4.69,1.63
4188,603996,退市中新,,,,,,,,,,0.39,,0.0,,,,,,,0.0,0.0
4189,603949,雪龙集团,12.49,0.0,0.0,27210.0,34048061.0,2.48,12.64,12.33,12.52,12.49,1.52,1.29,44.37,2.63,2637097133.0,2625463872.0,-0.08,0.0,7.39,4.17
4190,603788,宁波高发,14.83,0.0,0.0,38657.0,57531270.0,3.64,15.14,14.6,14.8,14.83,1.55,1.73,16.28,1.63,3308054958.0,3308054958.0,0.14,0.07,-2.43,7.23
4191,603681,永冠新材,13.45,0.0,0.0,30624.0,41209859.0,2.45,13.66,13.33,13.46,13.45,0.9,1.6,15.18,1.04,2570711425.0,2570711425.0,-0.07,0.0,4.67,4.34
4192,603603,退市博天,,,,,,,,,,0.39,,0.0,,,,,,,0.0,0.0
4193,603557,ST起步,2.2,0.0,0.0,92645.0,20523772.0,3.18,2.25,2.18,2.2,2.2,0.81,1.49,-18.39,11.5,1371561154.0,1371561154.0,0.0,0.0,4.76,-12.0
4194,603555,ST贵人,,,,,,,,,,0.67,,0.0,,,,,,,0.0,0.0
4195,603519,立霸股份,11.83,0.0,0.0,46726.0,55429251.0,2.7,12.02,11.7,11.84,11.83,1.53,1.75,21.41,2.45,3150658335.0,3150658335.0,0.0,0.25,-2.87,0.08
4196,603388,ST元成,2.73,0.0,0.0,131096.0,36451557.0,5.86,2.87,2.71,2.82,2.73,1.97,4.02,-8.04,0.82,889252652.0,889252652.0,0.0,0.0,12.35,3.02
4197,603385,惠达卫浴,6.57,0.0,0.0,43633.0,28801369.0,1.98,6.65,6.52,6.57,6.57,1.06,1.15,20.07,0.67,2500968840.0,2500968840.0,-0.15,-0.15,-0.76,3.3
4198,603377,ST东时,2.28,0.0,0.0,84201.0,19122499.0,2.63,2.3,2.24,2.28,2.28,1.9,1.17,-11.26,0.97,1643352328.0,1643352328.0,-0.44,0.0,1.33,-5.0
4199,603351,威尔药业,23.64,0.0,0.0,2978.0,7065690.0,1.35,23.87,23.55,23.8,23.64,0.59,0.22,21.27,1.92,3201781080.0,3201781080.0,0.0,0.0,-2.31,-3.75
4200,603336,宏辉果蔬,4.5,0.0,0.0,188816.0,85058062.0,2.67,4.57,4.45,4.47,4.5,1.05,3.31,99.15,2.26,2566738310.0,2566738310.0,0.0,0.0,-17.73,5.39
4201,603335,迪生力,4.49,0.0,0.0,80061.0,36195694.0,3.56,4.58,4.42,4.52,4.49,0.89,1.87,-20.81,5.65,1922369254.0,1922369254.0,-0.44,-0.44,-9.11,-19.1
4202,603326,我乐家居,6.39,0.0,0.0,60281.0,38782913.0,2.66,6.54,6.37,6.4,6.39,1.35,1.89,19.21,1.75,2062939165.0,2039540583.0,0.0,-0.16,0.95,4.41
4203,603313,梦百合,6.7,0.0,0.0,73246.0,49020941.0,2.24,6.75,6.6,6.69,6.7,1.33,1.28,-18.74,1.03,3822932130.0,3822932130.0,0.15,0.15,-6.42,0.0
4204,603289,泰瑞机器,8.76,0.0,0.0,55041.0,48280566.0,2.74,8.88,8.64,8.76,8.76,0.95,1.88,43.9,1.85,2568617712.0,2568617712.0,0.0,0.11,3.79,6.18
4205,603235,天新药业,26.26,0.0,0.0,6186.0,16241555.0,1.41,26.44,26.07,26.23,26.26,0.75,0.42,17.44,2.58,11496102800.0,3861932152.0,0.04,0.04,1.23,2.74
4206,603161,科华控股,11.27,0.0,0.0,46214.0,52302732.0,2.31,11.42,11.16,11.32,11.27,1.31,2.45,17.3,1.52,2181623925.0,2128481434.0,0.0,0.0,5.92,8.47
4207,603157,退市拉夏,,,,,,,,,,0.59,,0.0,,,,,,,0.0,0.0
4208,603133,退市碳元,,,,,,,,,,0.29,,0.0,,,,,,,0.0,0.0
4209,603089,正裕工业,10.07,0.0,0.0,140748.0,140975288.0,2.68,10.12,9.85,9.98,10.07,0.81,6.29,36.15,1.89,2252980596.0,2252980596.0,0.0,0.5,16.42,12.26
4210,603081,大丰实业,12.33,0.0,0.0,67656.0,83913589.0,2.27,12.51,12.23,12.24,12.33,1.04,1.67,71.9,1.84,5043513087.0,5004888129.0,0.0,0.16,19.48,9.12
4211,603080,新疆火炬,16.12,0.0,0.0,31636.0,51126958.0,1.86,16.27,15.97,16.19,16.12,1.03,2.24,13.07,1.52,2280980000.0,2280980000.0,0.19,0.25,1.7,0.25
4212,603071,物产环能,12.64,0.0,0.0,24786.0,31412234.0,1.42,12.74,12.56,12.65,12.64,0.84,0.44,9.92,1.33,7052544147.0,7052544147.0,0.0,0.0,0.72,-2.17
4213,603056,德邦股份,14.14,0.0,0.0,50603.0,71548645.0,1.56,14.25,14.03,14.2,14.14,1.1,0.49,21.06,1.8,14521147447.0,14521147447.0,0.0,0.14,-1.33,-1.33
4214,601991,大唐发电,2.77,0.0,0.0,895378.0,248036413.0,1.44,2.79,2.75,2.76,2.77,0.96,0.72,8.68,1.67,51263588096.0,34337166824.0,0.0,0.0,-5.78,-2.81
4215,601989,中国重工,4.59,0.0,0.0,1165428.0,534176708.0,1.53,4.62,4.55,4.59,4.59,1.47,0.51,84.09,1.24,104661342137.0,104661342137.0,0.0,0.0,-10.53,-4.57
4216,601890,亚星锚链,7.85,0.0,0.0,187744.0,147399646.0,1.66,7.9,7.77,7.87,7.85,1.6,1.96,29.24,2.12,7531290000.0,7531290000.0,0.0,0.13,-6.32,0.77
4217,601558,退市锐电,,,,,,,,,,0.25,,0.0,,,,,,,0.0,0.0
4218,601528,瑞丰银行,5.47,0.0,0.0,250661.0,137027827.0,1.46,5.51,5.43,5.45,5.47,1.2,1.47,5.58,0.6,10733022831.0,9328768872.0,0.37,0.37,3.21,-2.84
4219,601398,工商银行,6.69,0.0,0.0,3676439.0,2445156830.0,1.2,6.69,6.61,6.67,6.69,1.0,0.14,6.65,0.67,2384357859925.0,1803705701886.0,0.0,0.15,12.44,-1.33
4220,601299,中国北车,,,,,,,,,,29.98,,0.0,,,,,,,0.0,0.0
4221,601268,*ST二重,,,,,,,,,,2.35,,0.0,,,,,,,0.0,0.0
4222,601258,*ST庞大,,,,,,,,,,0.4,,0.0,,,,,,,0.0,0.0
4223,601211,国泰君安,,,,,,,,,,17.78,,0.0,12.16,0.93,158308330424.0,133000140380.0,,,-13.06,-4.66
4224,601089,福元医药,15.49,0.0,0.0,21411.0,33195483.0,0.97,15.57,15.42,15.49,15.49,1.11,1.04,13.91,2.15,7435200000.0,3180815937.0,0.0,0.06,-3.91,-3.19
4225,601010,文峰股份,2.65,0.0,0.0,664451.0,176754242.0,2.64,2.69,2.62,2.63,2.65,1.28,3.6,52.95,1.13,4897200000.0,4897200000.0,0.0,0.38,16.23,-3.64
4226,600991,广汽长丰,,,,,,,,,,17.82,,0.0,,,,,,,0.0,0.0
4227,600978,*ST宜生,,,,,,,,,,0.52,,0.0,,,,,,,0.0,0.0
4228,600965,福成股份,4.17,0.0,0.0,110696.0,46282956.0,2.64,4.22,4.11,4.16,4.17,1.28,1.35,88.48,1.6,3413982982.0,3413982982.0,-0.24,0.24,1.21,-4.79
4229,600901,江苏金租,5.14,0.0,0.0,552526.0,284317173.0,1.36,5.19,5.12,5.15,5.14,1.21,0.95,10.03,1.27,29772831982.0,29760334935.0,0.0,0.0,-3.75,-1.53
4230,600899,*ST信联,,,,,,,,,,1.13,,0.0,,,,,,,0.0,0.0
4231,600898,*ST美讯,,,,,,,,,,0.74,,0.0,-5.08,-1.85,211181930.0,186867627.0,,,-55.69,-29.52
4232,600896,退市海医,,,,,,,,,,1.12,,0.0,,,,,,,0.0,0.0
4233,600891,退市秋林,,,,,,,,,,0.38,,0.0,,,,,,,0.0,0.0
4234,600890,退市中房,,,,,,,,,,0.36,,0.0,,,,,,,0.0,0.0
4235,600878,*ST北科,,,,,,,,,,2.64,,0.0,,,,,,,0.0,0.0
4236,600870,退市厦华,,,,,,,,,,0.6,,0.0,,,,,,,0.0,0.0
4237,600856,退市中天,,,,,,,,,,0.27,,0.0,,,,,,,0.0,0.0
4238,600852,*ST中川,,,,,,,,,,0.72,,0.0,,,,,,,0.0,0.0
4239,600849,上药转换,,,,,,,,,,14.73,,0.0,,,,,,,0.0,0.0
4240,600842,中西药业,,,,,,,,,,13.96,,0.0,,,,,,,0.0,0.0
4241,600840,新湖创业,,,,,,,,,,23.8,,0.0,,,,,,,0.0,0.0
4242,600837,海通证券,,,,,,,,,,10.41,,0.0,-154.67,0.84,135998322000.0,100504710584.0,,,-15.09,-6.38
4243,600836,*ST易连,,,,,,,,,,0.45,,0.0,,,,,,,0.0,0.0
4244,600832,东方明珠,,,,,,,,,,23.18,,0.0,,,,,,,0.0,0.0
4245,600823,*ST世茂,,,,,,,,,,0.43,,0.0,,,,,,,0.0,0.0
4246,600813,ST鞍一工,,,,,,,,,,3.83,,0.0,,,,,,,0.0,0.0
4247,600806,退市昆机,,,,,,,,,,1.47,,0.0,,,,,,,0.0,0.0
4248,600804,*ST鹏博,1.78,0.0,0.0,817325.0,141368028.0,6.18,1.8,1.69,1.77,1.78,1.89,5.87,-5.55,5.23,2950285753.0,2478881327.0,0.0,0.0,7.23,-9.18
4249,600802,福建水泥,3.94,0.0,0.0,84168.0,33473858.0,3.05,4.03,3.91,3.94,3.94,0.6,1.84,-8.08,1.65,1805498696.0,1805498696.0,0.0,-0.25,-11.86,3.96
4250,600799,*ST龙科,,,,,,,,,,0.54,,0.0,,,,,,,0.0,0.0
4251,600788,*ST达曼,,,,,,,,,,0.91,,0.0,,,,,,,0.0,0.0
4252,600786,东方锅炉,,,,,,,,,,82.2,,0.0,,,,,,,0.0,0.0
4253,600784,鲁银投资,6.0,0.0,0.0,99622.0,59769277.0,1.83,6.05,5.94,5.99,6.0,1.13,1.75,11.96,1.3,4053913662.0,3409067076.0,0.0,0.17,-3.54,1.87
4254,600781,退市辅仁,,,,,,,,,,0.77,,0.0,,,,,,,0.0,0.0
4255,600777,ST新潮,2.71,0.0,0.0,616511.0,167584403.0,1.85,2.75,2.7,2.71,2.71,0.53,0.97,8.37,0.85,18429343686.0,17252272980.0,-0.37,-0.37,18.86,22.07
4256,600772,S*ST龙昌,,,,,,,,,,1.3,,0.0,,,,,,,0.0,0.0
4257,600767,退市运盛,,,,,,,,,,0.42,,0.0,,,,,,,0.0,0.0
4258,600766,退市园城,,,,,,,,,,0.42,,0.0,,,,,,,0.0,0.0
4259,600762,S*ST金荔,,,,,,,,,,0.77,,0.0,,,,,,,0.0,0.0
4260,600752,*ST哈慈,,,,,,,,,,0.84,,0.0,,,,,,,0.0,0.0
4261,600747,退市大控,,,,,,,,,,0.26,,0.0,,,,,,,0.0,0.0
4262,600723,首商股份,,,,,,,,,,8.93,,0.0,,,,,,,0.0,0.0
4263,600711,ST盛屯,4.95,0.0,0.0,560685.0,277561755.0,1.62,4.99,4.91,4.93,4.95,0.8,1.81,6.75,1.0,15298527177.0,15298527177.0,0.0,-0.2,-6.25,0.61
4264,600709,ST生态,,,,,,,,,,3.02,,0.0,,,,,,,0.0,0.0
4265,600701,退市工新,,,,,,,,,,0.45,,0.0,,,,,,,0.0,0.0
4266,600700,*ST数码,,,,,,,,,,0.64,,0.0,,,,,,,0.0,0.0
4267,600695,退市绿庭,,,,,,,,,,0.51,,0.0,,,,,,,0.0,0.0
4268,600687,退市刚泰,,,,,,,,,,0.3,,0.0,,,,,,,0.0,0.0
4269,600680,*ST上普,,,,,,,,,,7.69,,0.0,,,,,,,0.0,0.0
4270,600677,*ST航通,,,,,,,,,,3.01,,0.0,,,,,,,0.0,0.0
4271,600672,*ST华圣,,,,,,,,,,0.7,,0.0,,,,,,,0.0,0.0
4272,600670,*ST斯达,,,,,,,,,,2.87,,0.0,,,,,,,0.0,0.0
4273,600669,*ST鞍成,,,,,,,,,,2.19,,0.0,,,,,,,0.0,0.0
4274,600659,*ST花雕,,,,,,,,,,1.41,,0.0,,,,,,,0.0,0.0
4275,600656,退市博元,,,,,,,,,,4.49,,0.0,,,,,,,0.0,0.0
4276,600652,退市游久,,,,,,,,,,1.19,,0.0,,,,,,,0.0,0.0
4277,600647,退市同达,,,,,,,,,,1.52,,0.0,,,,,,,0.0,0.0
4278,600646,ST国嘉,,,,,,,,,,5.82,,0.0,,,,,,,0.0,0.0
4279,600634,退市富控,,,,,,,,,,0.28,,0.0,,,,,,,0.0,0.0
4280,600632,华联商厦,,,,,,,,,,9.53,,0.0,,,,,,,0.0,0.0
4281,600631,百联股份,,,,,,,,,,15.68,,0.0,,,,,,,0.0,0.0
4282,600627,上电股份,,,,,,,,,,28.73,,0.0,,,,,,,0.0,0.0
4283,600625,PT水仙,,,,,,,,,,4.8,,0.0,,,,,,,0.0,0.0
4284,600614,退市鹏起,,,,,,,,,,0.26,,0.0,,,,,,,0.0,0.0
4285,600607,上实医药,,,,,,,,,,23.52,,0.0,,,,,,,0.0,0.0
4286,600591,*ST上航,,,,,,,,,,7.27,,0.0,,,,,,,0.0,0.0
4287,600565,ST迪马,,,,,,,,,,0.85,,0.0,,,,,,,0.0,0.0
4288,600560,金自天正,16.05,0.0,0.0,88245.0,141436961.0,2.37,16.19,15.81,16.08,16.05,1.25,3.95,70.42,3.86,3589510275.0,3589510275.0,0.44,0.38,1.9,9.63
4289,600555,退市海创,,,,,,,,,,0.26,,0.0,,,,,,,0.0,0.0
4290,600553,太行水泥,,,,,,,,,,14.98,,0.0,,,,,,,0.0,0.0
4291,600532,退市未来,,,,,,,,,,0.72,,0.0,,,,,,,0.0,0.0
4292,600530,交大昂立,4.5,0.0,0.0,182944.0,82211920.0,1.78,4.54,4.46,4.49,4.5,0.92,2.36,388.18,11.56,3487140000.0,3487140000.0,-0.22,0.22,31.96,-6.83
4293,600499,科达制造,8.22,0.0,0.0,109142.0,89784649.0,2.07,8.32,8.15,8.24,8.22,1.0,0.57,16.82,1.38,15764779534.0,15764779534.0,0.12,0.0,-1.44,5.38
4294,600493,凤竹纺织,5.37,0.0,0.0,55370.0,29839122.0,2.42,5.43,5.3,5.4,5.37,1.09,2.04,17.51,1.28,1460640000.0,1460640000.0,0.19,0.0,-2.54,3.87
4295,600485,*ST信威,,,,,,,,,,1.39,,0.0,,,,,,,0.0,0.0
4296,600472,包头铝业,,,,,,,,,,51.82,,0.0,,,,,,,0.0,0.0
